1785640138.594	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=54035	cpu=1549|4137|4957	level=auto
1785640139.612	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=55001	cpu=1588|4365|5102	level=auto
1785640140.628	sclk=610	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=54051	cpu=1596|4371|5052	level=auto
1785640141.646	sclk=608	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=53013	cpu=1557|4524|4949	level=auto
1785640142.662	sclk=603	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=52082	cpu=1676|3857|5026	level=auto
1785640143.681	sclk=601	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=52090	cpu=1643|3922|4947	level=auto
1785640144.701	sclk=600	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=54055	cpu=1666|3738|5022	level=auto
1785640145.718	sclk=600	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=54008	cpu=2000|4227|4935	level=auto
1785640146.738	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=54033	cpu=1536|4027|4900	level=auto
1785640147.760	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=54026	cpu=1639|4284|4939	level=auto
1785640148.781	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=53060	cpu=1607|3770|5080	level=auto
1785640149.800	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=52016	cpu=1715|4287|4927	level=auto
1785640150.822	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=52068	cpu=1522|4002|4706	level=auto
1785640151.841	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=53066	cpu=1583|3927|4967	level=auto
1785640152.861	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=52059	cpu=1649|4191|4974	level=auto
1785640153.880	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=53042	cpu=1619|3335|4924	level=auto
1785640154.901	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=55087	cpu=1646|3576|4966	level=auto
1785640155.923	sclk=600	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=54028	cpu=1544|3609|4953	level=auto
1785640156.942	sclk=600	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=53073	cpu=1547|3453|4941	level=auto
1785640157.961	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=52053	cpu=2000|4389|4973	level=auto
1785640158.982	sclk=600	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=53016	cpu=1630|3432|4942	level=auto
1785640160.005	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=52010	cpu=1530|3874|4950	level=auto
1785640161.025	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=52031	cpu=2000|4545|4959	level=auto
1785640162.043	sclk=600	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=52050	cpu=1786|4264|4929	level=auto
1785640163.061	sclk=631	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=52092	cpu=1396|3294|4930	level=auto
1785640164.077	sclk=611	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=52064	cpu=1852|4537|5002	level=auto
1785640165.092	sclk=607	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=53081	cpu=1608|3581|5078	level=auto
1785640166.111	sclk=602	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=53049	cpu=1446|3307|4921	level=auto
1785640167.133	sclk=601	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=55038	cpu=1409|4105|4984	level=auto
1785640168.154	sclk=623	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=47045	cpu=1439|2771|4988	level=auto
